Customer_ID,Total_Orders,Total_Spend,Avg_Session_Duration,Avg_Pages_Viewed,Total_Discount,Is_Returning_Customer,Avg_Rating,Engagement_Score,Customer_Segment,Returning_Status
CUST_02135,1,1253.19,17.0,9.0,0.0,False,5.0,13.799999999999999,3,At Risk
CUST_02136,1,206.35,15.0,7.0,0.0,False,5.0,11.8,3,At Risk
CUST_02137,5,14602.300000000001,15.0,9.8,1298.61,True,3.6,12.92,0,Returning
CUST_02138,8,13331.36,14.5,9.0,1266.82,True,4.125,12.299999999999999,0,Returning
CUST_02139,6,9421.43,14.666666666666666,8.5,89.34,True,4.0,12.2,4,Returning
CUST_02140,4,2862.1499999999996,14.5,11.5,23.65,True,4.5,13.3,1,Returning
CUST_02141,2,653.24,16.0,10.0,0.0,True,4.5,13.6,3,Returning
CUST_02142,4,3168.02,16.0,10.0,504.48,True,4.75,13.6,3,Returning
CUST_02143,3,7565.01,14.666666666666666,10.666666666666666,0.0,True,4.666666666666667,13.066666666666666,1,Returning
CUST_02144,4,1737.0,12.75,9.5,49.6,True,4.0,11.45,1,Returning
CUST_02145,2,3807.11,10.5,9.0,0.0,True,4.5,9.9,1,Returning
CUST_02146,5,5192.54,14.6,10.2,202.73,True,4.2,12.84,4,Returning
CUST_02147,2,1384.2,16.0,10.0,0.0,True,3.5,13.6,3,Returning
CUST_02148,4,6571.389999999999,13.25,8.75,243.08,True,4.5,11.45,1,Returning
CUST_02149,4,1597.3799999999999,14.75,10.5,11.41,True,4.5,13.05,1,Returning
CUST_02150,2,865.06,16.0,8.0,119.83,True,4.5,12.8,3,Returning
CUST_02151,5,5060.04,15.0,9.2,675.97,True,4.0,12.68,4,Returning
CUST_02152,2,467.87,16.0,11.5,10.9,True,2.5,14.2,2,Returning
CUST_02153,2,2313.24,17.5,11.0,0.0,True,4.0,14.9,3,Returning
CUST_02154,3,269.81,12.666666666666666,7.0,26.93,True,3.3333333333333335,10.4,2,Returning
CUST_02155,7,11980.33,14.142857142857142,8.857142857142858,868.4499999999999,True,3.7142857142857144,12.028571428571428,4,Returning
CUST_02156,10,5518.22,14.7,7.7,303.55,True,4.6,11.899999999999999,4,Returning
CUST_02157,4,1943.89,16.25,8.0,20.16,True,2.5,12.95,2,Returning
CUST_02158,5,7076.45,13.2,8.2,1194.85,True,4.6,11.2,4,Returning
CUST_02159,1,474.7,11.0,13.0,123.64,True,3.0,11.8,1,Returning
CUST_02160,3,1120.55,12.0,9.666666666666666,0.0,True,4.333333333333333,11.066666666666666,1,Returning
CUST_02161,10,5796.650000000001,14.6,10.3,455.86,True,3.2,12.879999999999999,4,Returning
CUST_02162,2,780.6500000000001,16.0,8.5,118.12,True,4.5,13.0,3,Returning
CUST_02163,1,806.43,9.0,10.0,56.67,True,4.0,9.399999999999999,1,Returning
CUST_02164,3,1314.31,15.333333333333334,8.0,0.0,True,3.0,12.399999999999999,2,Returning
CUST_02165,3,1115.13,13.333333333333334,8.0,0.0,True,4.0,11.2,1,Returning
CUST_02166,4,753.96,16.0,11.0,123.94,True,3.75,14.0,3,Returning
CUST_02167,3,1459.86,13.333333333333334,9.333333333333334,25.74,True,4.666666666666667,11.733333333333334,1,Returning
CUST_02168,5,1657.75,14.2,8.4,109.72,True,4.4,11.879999999999999,1,Returning
CUST_02169,4,1748.1499999999999,14.75,10.25,158.82,True,4.0,12.95,1,Returning
CUST_02170,3,2664.62,13.333333333333334,10.333333333333334,0.0,True,2.6666666666666665,12.133333333333333,2,Returning
CUST_02171,2,1183.19,13.0,10.0,93.21,True,4.5,11.8,1,Returning
CUST_02172,1,2583.12,20.0,6.0,0.0,False,3.0,14.4,3,At Risk
CUST_02173,3,1484.42,14.333333333333334,11.333333333333334,51.28,True,3.3333333333333335,13.133333333333333,2,Returning
CUST_02174,1,294.5,14.0,11.0,0.0,True,5.0,12.8,1,Returning
CUST_02175,2,4029.75,12.0,6.0,0.0,True,1.5,9.6,2,Returning
CUST_02176,3,741.06,14.0,9.333333333333334,29.34,True,3.6666666666666665,12.133333333333335,1,Returning
CUST_02177,4,1758.72,13.0,11.0,0.0,True,3.75,12.2,1,Returning
CUST_02178,2,1035.33,17.0,9.5,0.0,True,4.5,14.0,3,Returning
CUST_02179,2,1323.5,12.0,8.0,71.22,True,4.0,10.399999999999999,1,Returning
CUST_02180,3,2504.21,15.0,8.666666666666666,111.25,True,4.666666666666667,12.466666666666667,3,Returning
CUST_02181,2,2736.7999999999997,10.5,5.5,36.07,True,3.5,8.5,1,Returning
CUST_02182,3,5659.7,15.666666666666666,8.333333333333334,54.0,True,4.333333333333333,12.733333333333333,3,Returning
CUST_02183,2,18502.58,15.0,10.0,0.0,True,4.5,13.0,4,Returning
CUST_02184,3,700.84,13.333333333333334,9.666666666666666,34.0,True,3.6666666666666665,11.866666666666667,1,Returning
CUST_02185,8,4497.76,15.125,9.0,145.2,True,3.5,12.674999999999999,4,Returning
CUST_02186,10,8679.57,13.2,9.4,781.2,True,4.2,11.68,4,Returning
CUST_02187,2,9969.599999999999,15.0,8.0,0.0,True,4.5,12.2,3,Returning
CUST_02188,3,21026.92,14.0,10.333333333333334,2101.63,True,4.666666666666667,12.533333333333335,0,Returning
CUST_02189,2,1632.07,12.0,10.0,5.26,True,4.0,11.2,1,Returning
CUST_02190,5,5120.72,13.2,7.2,188.13,True,4.4,10.799999999999999,4,Returning
CUST_02191,2,713.59,14.5,6.5,0.0,True,4.5,11.299999999999999,3,Returning
CUST_02192,1,56.73,17.0,8.0,0.0,False,5.0,13.399999999999999,3,At Risk
CUST_02193,1,517.56,17.0,8.0,53.74,False,5.0,13.399999999999999,3,At Risk
CUST_02194,4,787.0999999999999,12.5,7.5,22.0,True,4.75,10.5,1,Returning
CUST_02195,4,17775.23,14.0,11.0,266.93,True,4.25,12.8,4,Returning
CUST_02196,2,695.6,12.0,11.0,74.77000000000001,True,4.5,11.6,1,Returning
CUST_02197,2,11514.16,17.5,7.0,2674.93,True,4.5,13.3,0,Returning
CUST_02198,3,3407.7400000000002,14.333333333333334,7.333333333333333,41.32,True,4.333333333333333,11.533333333333333,3,Returning
CUST_02199,7,3863.2799999999997,16.428571428571427,9.428571428571429,136.55,True,3.4285714285714284,13.628571428571428,4,Returning
CUST_02200,2,287.72,14.0,10.0,0.0,True,4.5,12.4,1,Returning
CUST_02201,1,155.34,12.0,9.0,0.0,True,5.0,10.799999999999999,1,Returning
CUST_02202,3,634.79,15.0,10.333333333333334,69.77,True,2.6666666666666665,13.133333333333333,2,Returning
CUST_02203,3,7015.349999999999,14.666666666666666,8.666666666666666,8.39,True,4.666666666666667,12.266666666666666,3,Returning
CUST_02204,1,421.86,17.0,10.0,0.0,True,2.0,14.2,2,Returning
CUST_02205,1,403.68,19.0,11.0,0.0,True,4.0,15.8,3,Returning
CUST_02206,4,13579.76,16.5,11.25,0.0,True,4.25,14.4,4,Returning
CUST_02207,1,2221.18,17.0,8.0,0.0,True,5.0,13.399999999999999,3,Returning
CUST_02208,3,8632.0,12.666666666666666,9.0,966.91,True,3.6666666666666665,11.2,4,Returning
CUST_02209,3,2138.7,16.333333333333332,8.666666666666666,72.13,True,3.6666666666666665,13.266666666666666,3,Returning
CUST_02210,3,6031.4400000000005,15.666666666666666,10.0,23.92,True,5.0,13.399999999999999,3,Returning
CUST_02211,1,81.87,14.0,6.0,0.0,True,4.0,10.8,3,Returning
CUST_02212,1,61.98,11.0,11.0,0.0,True,5.0,11.0,1,Returning
CUST_02213,3,1185.53,15.666666666666666,7.666666666666667,50.31,True,4.333333333333333,12.466666666666665,3,Returning
CUST_02214,3,10842.17,14.0,7.666666666666667,363.02,True,3.3333333333333335,11.466666666666667,4,Returning
CUST_02215,2,1505.24,15.5,5.0,0.0,True,4.5,11.299999999999999,3,Returning
CUST_02216,2,2006.64,17.5,7.5,0.0,True,3.5,13.5,3,Returning
CUST_02217,3,5074.62,14.0,8.666666666666666,119.07,True,4.0,11.866666666666667,1,Returning
CUST_02218,3,1169.8600000000001,13.0,7.666666666666667,0.0,True,4.333333333333333,10.866666666666667,1,Returning
CUST_02219,3,7723.950000000001,14.666666666666666,6.333333333333333,102.84,True,4.666666666666667,11.333333333333332,3,Returning
CUST_02220,3,2948.75,13.666666666666666,9.333333333333334,111.19,True,3.3333333333333335,11.933333333333334,2,Returning
CUST_02221,1,409.71,12.0,6.0,0.0,True,2.0,9.6,2,Returning
CUST_02222,3,1109.6399999999999,15.333333333333334,9.0,222.74,True,4.333333333333333,12.799999999999999,3,Returning
CUST_02223,2,296.49,17.0,8.5,0.0,True,4.5,13.6,3,Returning
CUST_02224,1,464.73,8.0,8.0,0.0,False,4.0,8.0,1,At Risk
CUST_02225,3,1179.59,14.666666666666666,8.0,0.0,True,3.3333333333333335,12.0,2,Returning
CUST_02226,2,1366.19,11.5,7.0,237.04000000000002,True,2.5,9.7,2,Returning
CUST_02227,3,1671.0800000000002,14.666666666666666,9.666666666666666,391.11,True,3.3333333333333335,12.666666666666666,2,Returning
CUST_02228,5,9753.13,15.0,10.0,432.88,True,4.4,13.0,4,Returning
CUST_02229,3,13359.3,14.0,8.333333333333334,648.44,True,3.3333333333333335,11.733333333333334,4,Returning
CUST_02230,1,117.3,14.0,11.0,0.0,True,2.0,12.8,2,Returning
CUST_02231,3,3277.43,16.0,9.333333333333334,18.13,True,4.666666666666667,13.333333333333334,3,Returning
CUST_02232,1,607.5,17.0,8.0,0.0,True,4.0,13.399999999999999,3,Returning
CUST_02233,2,1557.74,15.5,9.5,366.91999999999996,True,4.0,13.1,3,Returning
CUST_02234,3,5551.17,16.333333333333332,9.333333333333334,586.77,True,4.0,13.533333333333333,3,Returning
CUST_02235,3,3017.22,14.333333333333334,10.0,11.7,True,3.6666666666666665,12.6,1,Returning
CUST_02236,4,2160.4700000000003,16.5,10.25,104.37,True,5.0,14.0,3,Returning
CUST_02237,3,1260.45,16.0,8.333333333333334,0.0,True,2.6666666666666665,12.933333333333334,2,Returning
CUST_02238,6,7359.62,15.5,8.333333333333334,496.40999999999997,True,4.0,12.633333333333333,4,Returning
CUST_02239,4,996.45,14.75,7.25,70.00999999999999,True,4.5,11.75,3,Returning
CUST_02240,2,1010.6200000000001,17.0,8.5,27.75,True,2.5,13.6,2,Returning
CUST_02241,5,5210.85,14.2,9.8,477.65,True,3.8,12.44,4,Returning
CUST_02242,4,3920.59,13.0,8.0,299.06,True,4.5,11.0,1,Returning
CUST_02243,1,228.16,17.0,2.0,0.0,True,3.0,11.0,3,Returning
CUST_02244,2,6900.55,16.0,8.5,1035.78,True,1.5,13.0,2,Returning
CUST_02245,3,12587.48,16.0,10.333333333333334,21.2,True,4.333333333333333,13.733333333333334,4,Returning
CUST_02246,8,19360.229999999996,13.25,10.5,208.20999999999998,True,4.125,12.149999999999999,4,Returning
CUST_02247,4,21395.7,14.75,10.0,24.79,True,3.5,12.85,4,Returning
CUST_02248,3,433.19,14.0,9.333333333333334,88.45,True,4.333333333333333,12.133333333333335,1,Returning
CUST_02249,3,11051.349999999999,15.666666666666666,7.666666666666667,0.0,True,4.0,12.466666666666665,3,Returning
CUST_02250,1,568.84,12.0,7.0,0.0,True,2.0,10.0,2,Returning
CUST_02251,3,2526.16,13.333333333333334,5.333333333333333,368.64,True,4.333333333333333,10.133333333333333,3,Returning
CUST_02252,4,8277.2,17.0,9.25,629.13,True,4.5,13.899999999999999,3,Returning
CUST_02253,2,1004.0500000000001,14.0,6.5,160.61,True,3.5,11.0,2,Returning
CUST_02254,3,2136.46,16.0,10.666666666666666,308.2,True,3.0,13.866666666666667,2,Returning
CUST_02255,3,1221.5,15.666666666666666,9.0,67.67,True,4.0,12.999999999999998,3,Returning
CUST_02256,2,412.6,17.5,11.5,0.0,True,4.5,15.100000000000001,3,Returning
CUST_02257,3,2522.72,14.0,8.333333333333334,66.24,True,4.666666666666667,11.733333333333334,1,Returning
CUST_02258,1,2078.15,18.0,8.0,445.37,True,4.0,14.0,3,Returning
CUST_02259,2,245.43,14.0,8.0,0.0,True,4.0,11.600000000000001,1,Returning
CUST_02260,1,2439.05,13.0,8.0,0.0,True,1.0,11.0,2,Returning
CUST_02261,3,9659.76,15.333333333333334,9.0,788.18,True,4.0,12.799999999999999,4,Returning
CUST_02262,9,5535.82,15.11111111111111,9.0,609.55,True,3.5555555555555554,12.666666666666666,4,Returning
CUST_02263,3,879.64,13.333333333333334,10.666666666666666,58.09,True,4.0,12.266666666666666,1,Returning
CUST_02264,1,2214.41,19.0,7.0,285.54,True,3.0,14.200000000000001,3,Returning
CUST_02265,3,8813.96,15.333333333333334,9.0,565.69,True,5.0,12.799999999999999,3,Returning
CUST_02266,3,651.47,15.333333333333334,10.0,100.27,True,4.333333333333333,13.2,3,Returning
CUST_02267,1,94.57,13.0,8.0,10.41,False,3.0,11.0,2,At Risk
CUST_02268,2,238.8,14.0,9.5,35.44,True,4.5,12.200000000000001,1,Returning
CUST_02269,1,4989.58,17.0,10.0,331.48,False,5.0,14.2,3,At Risk
CUST_02270,1,281.9,14.0,9.0,0.0,True,3.0,12.0,2,Returning
CUST_02271,2,3329.15,16.5,11.5,0.0,True,4.5,14.5,3,Returning
CUST_02272,5,11771.64,13.6,7.6,785.77,True,3.2,11.2,4,Returning
CUST_02273,1,2812.59,16.0,6.0,0.0,False,3.0,12.0,2,At Risk
CUST_02274,7,2755.64,15.285714285714286,8.285714285714286,256.4,True,4.428571428571429,12.485714285714286,4,Returning
CUST_02275,2,546.3,11.0,10.0,40.4,True,4.5,10.6,1,Returning
CUST_02276,1,236.92,13.0,10.0,0.0,False,5.0,11.8,1,At Risk
CUST_02277,3,1484.55,14.0,6.666666666666667,0.0,True,3.6666666666666665,11.066666666666666,3,Returning
CUST_02278,8,10047.98,16.125,8.25,1856.3600000000001,True,4.125,12.975,0,Returning
CUST_02279,2,1055.0,15.0,7.5,0.0,True,2.5,12.0,2,Returning
CUST_02280,2,994.53,14.5,7.5,0.0,True,3.0,11.7,2,Returning
CUST_02281,5,8095.429999999999,16.0,8.2,431.8,True,4.4,12.879999999999999,4,Returning
CUST_02282,2,1883.04,14.5,9.5,447.06,True,5.0,12.5,1,Returning
CUST_02283,1,4429.12,16.0,8.0,755.63,True,4.0,12.8,3,Returning
CUST_02284,4,2960.77,11.75,9.25,24.45,True,4.0,10.75,1,Returning
CUST_02285,2,398.49,16.0,7.5,37.72,True,4.5,12.6,3,Returning
CUST_02286,2,197.85000000000002,18.5,9.0,31.64,True,2.0,14.7,2,Returning
CUST_02287,2,8253.2,17.5,9.0,0.0,True,5.0,14.1,3,Returning
CUST_02288,4,907.21,17.25,8.75,42.41,True,4.0,13.85,3,Returning
CUST_02289,2,518.1800000000001,12.0,10.5,0.0,True,4.0,11.399999999999999,1,Returning
CUST_02290,9,8616.3,13.555555555555555,8.555555555555555,1310.51,True,3.6666666666666665,11.555555555555555,0,Returning
CUST_02291,2,926.54,14.5,12.0,0.0,True,5.0,13.5,1,Returning
CUST_02292,3,2919.14,14.0,9.0,5.61,True,2.6666666666666665,12.0,2,Returning
CUST_02293,2,604.03,16.5,8.0,0.0,True,3.5,13.100000000000001,3,Returning
CUST_02294,2,2047.21,14.5,6.5,125.49,True,4.0,11.299999999999999,3,Returning
CUST_02295,1,150.42,14.0,7.0,0.0,False,3.0,11.200000000000001,2,At Risk
CUST_02296,3,1106.15,13.333333333333334,9.333333333333334,119.53999999999999,True,4.333333333333333,11.733333333333334,1,Returning
CUST_02297,8,4772.78,12.625,9.25,193.72,True,3.75,11.274999999999999,4,Returning
CUST_02298,3,13228.34,13.666666666666666,9.333333333333334,0.0,True,4.0,11.933333333333334,4,Returning
CUST_02299,6,10271.95,15.666666666666666,9.666666666666666,0.0,True,4.0,13.266666666666666,4,Returning
CUST_02300,5,7442.92,14.8,8.0,661.3199999999999,True,3.6,12.080000000000002,4,Returning
CUST_02301,1,1217.88,13.0,12.0,112.87,True,3.0,12.600000000000001,2,Returning
CUST_02302,5,9792.52,13.0,8.2,48.89,True,3.2,11.08,4,Returning
CUST_02303,2,3400.2799999999997,13.0,8.5,0.0,True,4.0,11.2,1,Returning
CUST_02304,1,316.67,12.0,13.0,26.85,True,4.0,12.399999999999999,1,Returning
CUST_02305,2,1811.15,18.5,7.5,71.95,True,3.5,14.1,3,Returning
CUST_02306,1,206.84,13.0,8.0,0.0,False,5.0,11.0,1,At Risk
CUST_02307,6,6321.61,14.333333333333334,8.833333333333334,609.5799999999999,True,3.8333333333333335,12.133333333333333,4,Returning
CUST_02308,4,12238.169999999998,16.75,10.0,112.84,True,3.0,14.049999999999999,4,Returning
CUST_02309,4,3072.95,15.0,9.5,84.33,True,3.75,12.8,3,Returning
CUST_02310,8,11469.24,14.375,8.5,1251.21,True,4.0,12.025,0,Returning
CUST_02311,6,5528.68,14.5,7.666666666666667,508.02,True,4.0,11.766666666666666,4,Returning
CUST_02312,3,2499.6200000000003,16.0,8.666666666666666,30.75,True,4.333333333333333,13.066666666666666,3,Returning
CUST_02313,5,1734.4099999999999,13.6,8.2,44.82,True,3.4,11.44,2,Returning
CUST_02314,2,11330.23,13.0,8.5,0.0,True,4.0,11.2,1,Returning
CUST_02315,2,221.91,16.0,7.5,0.0,True,3.0,12.6,2,Returning
CUST_02316,4,2363.62,15.0,9.0,17.14,True,4.25,12.6,3,Returning
CUST_02317,4,2791.5,14.25,9.25,12.05,True,4.25,12.25,1,Returning
CUST_02318,5,2151.0,13.6,7.2,375.87,True,3.8,11.040000000000001,4,Returning
CUST_02319,8,2518.61,14.0,8.375,216.13,True,4.125,11.75,4,Returning
CUST_02320,1,94.86,10.0,7.0,0.0,False,4.0,8.8,1,At Risk
CUST_02321,6,2818.5099999999998,13.166666666666666,8.666666666666666,291.28000000000003,True,4.0,11.366666666666667,4,Returning
CUST_02322,2,477.72,12.0,11.5,0.0,True,4.5,11.8,1,Returning
CUST_02323,9,19654.010000000002,14.444444444444445,9.222222222222221,890.22,True,3.888888888888889,12.355555555555554,0,Returning
CUST_02324,2,2555.46,14.5,10.0,20.23,True,3.5,12.7,2,Returning
CUST_02325,2,2316.35,15.5,8.0,109.96,True,2.5,12.5,2,Returning
CUST_02326,5,9965.22,13.8,8.6,424.32,True,4.4,11.719999999999999,4,Returning
CUST_02327,3,16538.329999999998,13.666666666666666,7.333333333333333,0.0,True,4.0,11.133333333333333,4,Returning
CUST_02328,1,227.06,14.0,10.0,58.36,False,1.0,12.4,2,At Risk
CUST_02329,2,835.53,15.0,14.5,0.0,True,5.0,14.8,1,Returning
CUST_02330,5,7409.19,14.0,9.6,395.14,True,4.6,12.24,4,Returning
CUST_02331,1,1734.45,14.0,7.0,0.0,True,4.0,11.200000000000001,3,Returning
CUST_02332,1,293.7,14.0,11.0,0.0,True,5.0,12.8,1,Returning
CUST_02333,3,722.4100000000001,11.666666666666666,8.666666666666666,144.41,True,2.6666666666666665,10.466666666666665,2,Returning
CUST_02334,3,1539.38,13.0,8.666666666666666,214.26999999999998,True,2.6666666666666665,11.266666666666666,2,Returning
CUST_02335,1,3774.83,18.0,9.0,0.0,False,4.0,14.399999999999999,3,At Risk
CUST_02336,3,638.06,13.333333333333334,8.333333333333334,0.0,True,4.666666666666667,11.333333333333334,1,Returning
CUST_02337,3,3149.0299999999997,14.333333333333334,7.333333333333333,266.5,True,4.0,11.533333333333333,3,Returning
CUST_02338,10,7251.0,13.9,9.4,59.480000000000004,True,4.0,12.1,4,Returning
CUST_02339,1,125.13,16.0,11.0,0.0,False,4.0,14.0,3,At Risk
CUST_02340,5,1139.4099999999999,17.2,8.2,121.00999999999999,True,3.4,13.599999999999998,3,Returning
CUST_02341,1,683.92,17.0,6.0,0.0,False,5.0,12.6,3,At Risk
CUST_02342,5,6750.86,14.2,10.6,949.42,True,4.0,12.76,4,Returning
CUST_02343,5,3494.14,15.8,9.8,257.13,True,3.8,13.4,4,Returning
CUST_02344,4,2860.97,14.75,10.75,382.76,True,4.75,13.149999999999999,1,Returning
CUST_02345,1,884.54,11.0,7.0,64.26,True,4.0,9.4,1,Returning
CUST_02346,10,6426.98,14.5,9.6,92.29,True,3.6,12.54,4,Returning
CUST_02347,2,821.2800000000001,17.5,8.0,0.0,True,4.5,13.7,3,Returning
CUST_02348,4,2116.56,14.75,10.0,18.95,True,3.25,12.85,2,Returning
CUST_02349,1,107.56,10.0,10.0,0.0,False,4.0,10.0,1,At Risk
CUST_02350,2,1178.99,16.0,10.0,10.6,True,3.5,13.6,3,Returning
CUST_02351,3,5025.35,15.666666666666666,8.333333333333334,1090.67,True,4.0,12.733333333333333,3,Returning
CUST_02352,6,11142.35,13.5,8.833333333333334,176.4,True,4.166666666666667,11.633333333333333,4,Returning
CUST_02353,2,970.6199999999999,14.5,9.0,0.0,True,3.5,12.299999999999999,2,Returning
CUST_02354,9,6894.87,16.333333333333332,9.11111111111111,270.49,True,4.333333333333333,13.444444444444443,4,Returning
CUST_02355,1,384.03,13.0,11.0,76.45,True,4.0,12.2,1,Returning
CUST_02356,3,9329.99,15.333333333333334,9.333333333333334,0.0,True,5.0,12.933333333333334,3,Returning
CUST_02357,1,364.42,12.0,5.0,0.0,True,1.0,9.2,2,Returning
CUST_02358,8,4509.38,14.875,9.875,18.92,True,3.375,12.875,4,Returning
CUST_02359,7,14573.0,15.428571428571429,11.142857142857142,1150.3600000000001,True,3.857142857142857,13.714285714285714,0,Returning
CUST_02360,8,14020.79,15.625,9.25,1756.55,True,4.25,13.075,0,Returning
CUST_02361,3,695.3,14.666666666666666,9.333333333333334,0.0,True,4.333333333333333,12.533333333333333,1,Returning
CUST_02362,2,460.7,17.0,6.5,92.08,True,4.0,12.799999999999999,3,Returning
CUST_02363,1,2187.38,12.0,10.0,432.62,True,2.0,11.2,2,Returning
CUST_02364,4,6360.6900000000005,12.5,9.0,3.49,True,4.75,11.1,1,Returning
CUST_02365,1,107.08,15.0,15.0,0.0,False,3.0,15.0,2,At Risk
CUST_02366,6,3504.62,14.5,8.0,0.0,True,3.1666666666666665,11.899999999999999,4,Returning
CUST_02367,1,102.82,18.0,8.0,0.0,False,5.0,14.0,3,At Risk
CUST_02368,2,468.74,14.0,5.5,40.57,True,4.5,10.600000000000001,3,Returning
CUST_02369,7,10670.3,13.857142857142858,9.0,137.69,True,3.2857142857142856,11.914285714285715,4,Returning
CUST_02370,4,573.0,14.5,8.0,0.0,True,3.0,11.899999999999999,2,Returning
CUST_02371,1,209.02,14.0,11.0,56.2,True,4.0,12.8,1,Returning
CUST_02372,7,4578.14,13.857142857142858,8.571428571428571,103.37,True,3.142857142857143,11.742857142857144,4,Returning
CUST_02373,2,8156.389999999999,15.5,9.0,818.04,True,5.0,12.899999999999999,3,Returning
CUST_02374,5,9673.74,14.8,9.4,215.67000000000002,True,4.0,12.64,4,Returning
CUST_02375,7,7026.87,13.714285714285714,8.571428571428571,413.83,True,3.142857142857143,11.657142857142857,4,Returning
CUST_02376,3,3273.54,12.666666666666666,8.0,220.69,True,4.666666666666667,10.8,1,Returning
CUST_02377,4,2172.13,14.5,8.25,218.43,True,3.25,12.0,2,Returning
CUST_02378,5,1753.78,16.0,10.2,81.48,True,4.0,13.68,3,Returning
CUST_02379,3,948.97,12.0,8.0,6.37,True,3.3333333333333335,10.399999999999999,2,Returning
CUST_02380,7,6048.22,13.285714285714286,8.571428571428571,333.97,True,4.285714285714286,11.4,4,Returning
CUST_02381,7,9201.84,14.571428571428571,10.0,0.0,True,4.285714285714286,12.742857142857142,4,Returning
CUST_02382,4,6839.05,17.0,9.0,0.0,True,3.75,13.799999999999999,3,Returning
CUST_02383,1,1263.12,14.0,11.0,0.0,False,5.0,12.8,1,At Risk
CUST_02384,8,4834.1900000000005,14.625,9.75,80.83,True,3.375,12.675,4,Returning
CUST_02385,3,2014.85,13.0,9.333333333333334,163.57,True,4.0,11.533333333333333,1,Returning
CUST_02386,7,9478.34,14.571428571428571,8.571428571428571,577.65,True,3.857142857142857,12.17142857142857,4,Returning
CUST_02387,2,238.67000000000002,12.5,8.5,0.0,True,4.0,10.9,1,Returning
CUST_02388,5,3349.6,13.6,8.0,178.44,True,3.8,11.36,4,Returning
CUST_02389,4,1224.44,14.25,8.75,0.0,True,4.25,12.049999999999999,1,Returning
CUST_02390,3,867.41,15.333333333333334,8.333333333333334,9.29,True,3.6666666666666665,12.533333333333333,3,Returning
CUST_02391,3,5152.2300000000005,15.333333333333334,10.666666666666666,0.0,True,1.6666666666666667,13.466666666666665,2,Returning
CUST_02392,1,176.58,10.0,9.0,0.0,True,2.0,9.6,2,Returning
CUST_02393,3,2191.4700000000003,15.0,8.666666666666666,0.0,True,3.3333333333333335,12.466666666666667,2,Returning
CUST_02394,1,256.38,13.0,12.0,68.57,False,3.0,12.600000000000001,2,At Risk
CUST_02395,7,8408.470000000001,14.0,9.285714285714286,57.339999999999996,True,3.5714285714285716,12.114285714285716,4,Returning
CUST_02396,2,1227.4099999999999,17.5,10.0,0.0,True,4.0,14.5,3,Returning
CUST_02397,2,6264.65,12.5,6.0,0.0,True,5.0,9.9,1,Returning
CUST_02398,3,3402.29,14.333333333333334,12.0,21.21,True,4.333333333333333,13.4,1,Returning
CUST_02399,2,410.01,16.0,8.0,19.46,True,2.5,12.8,2,Returning
CUST_02400,2,2566.69,14.0,6.5,261.69,True,3.5,11.0,2,Returning
CUST_02401,6,8307.98,15.833333333333334,8.166666666666666,43.28,True,3.5,12.766666666666666,4,Returning
CUST_02402,2,8626.98,18.0,9.0,0.0,True,5.0,14.399999999999999,3,Returning
CUST_02403,8,12385.51,15.0,9.125,500.53999999999996,True,4.375,12.65,4,Returning
CUST_02404,1,90.25,10.0,7.0,0.0,True,4.0,8.8,1,Returning
CUST_02405,1,600.28,15.0,11.0,0.0,True,3.0,13.4,2,Returning
CUST_02406,5,2949.85,13.8,10.2,21.9,True,2.6,12.36,2,Returning
CUST_02407,2,637.8299999999999,14.0,10.5,74.04,True,3.0,12.600000000000001,2,Returning
CUST_02408,2,5579.32,15.5,8.0,0.0,True,4.0,12.5,3,Returning
CUST_02409,2,371.66999999999996,13.0,7.5,0.0,True,5.0,10.8,1,Returning
CUST_02410,2,6096.36,12.0,6.0,315.13,True,4.0,9.6,1,Returning
CUST_02411,2,346.76,17.5,12.5,89.62,True,4.5,15.5,3,Returning
CUST_02412,2,335.2,17.5,10.5,32.64,True,3.5,14.7,3,Returning
CUST_02413,6,3365.03,12.5,9.333333333333334,88.03,True,4.333333333333333,11.233333333333334,4,Returning
CUST_02414,1,579.45,19.0,11.0,0.0,True,4.0,15.8,3,Returning
CUST_02415,5,4781.83,16.4,9.6,769.46,True,4.2,13.679999999999998,4,Returning
CUST_02416,4,2495.11,14.75,7.5,440.62,True,3.0,11.85,2,Returning
CUST_02417,3,1771.0099999999998,15.0,9.0,213.07,True,3.3333333333333335,12.6,2,Returning
CUST_02418,6,14395.66,14.333333333333334,8.666666666666666,31.01,True,3.8333333333333335,12.066666666666666,4,Returning
CUST_02419,3,4102.95,14.333333333333334,9.666666666666666,73.68,True,4.666666666666667,12.466666666666667,1,Returning
CUST_02420,4,11044.18,13.25,6.25,1488.63,True,4.75,10.45,0,Returning
CUST_02421,8,11049.52,13.25,9.5,1281.41,True,4.0,11.75,0,Returning
CUST_02422,2,7247.62,19.0,8.5,1076.93,True,3.0,14.8,3,Returning
CUST_02423,2,2174.72,16.0,9.5,597.49,True,5.0,13.4,3,Returning
CUST_02424,3,3064.58,12.666666666666666,8.0,391.11,True,4.666666666666667,10.8,1,Returning
CUST_02425,4,6165.49,15.5,8.75,96.21,True,5.0,12.799999999999999,3,Returning
CUST_02426,2,422.9,13.5,10.5,92.53,True,4.0,12.3,1,Returning
CUST_02427,5,2365.17,15.2,7.6,533.7,True,3.2,12.16,4,Returning
